"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","NotWorkingYears","YearsAtOtherCompanies","HazardRatio_CoxPH","Hazard_RSF_Current","Hazard_RSF_0","Hazard_RSF_1","Hazard_RSF_2","Hazard_RSF_3","Hazard_RSF_4","Hazard_RSF_5","Hazard_RSF_in_5_Years","Hazard_RSF_6"
39,FALSE,"Travel_Rarely",1383,"Human Resources",2,3,"Life Sciences",1,909,4,"Female",42,2,2,"Human Resources",4,"Married",5204,7790,8,TRUE,FALSE,11,3,3,80,2,13,2,3,5,4,0,4,26,8,5.42815569877485,0,0,0,0.0129379572118703,0.0133379572118703,0.0139261925059879,0.0171426427224381,0.0171426427224381,0.0299644320442274
33,FALSE,"Travel_Rarely",1075,"Human Resources",3,2,"Human Resources",1,910,4,"Male",57,3,1,"Human Resources",2,"Divorced",2277,22650,3,TRUE,TRUE,11,3,3,80,1,7,4,4,4,3,0,3,26,3,15.9553497785088,0.0323991746959925,0.0323991746959925,0.0323991746959925,0.194926386726359,0.281025117190792,0.403338774895316,0.438755338723645,0.438755338723645,0.652814404657711
32,TRUE,"Travel_Rarely",374,"Research & Development",25,4,"Life Sciences",1,911,1,"Male",87,3,1,"Laboratory Technician",4,"Single",2795,18016,1,TRUE,TRUE,24,4,3,80,0,1,2,1,1,0,0,1,31,0,42.9407078020224,0.0245484475986764,0.0245484475986764,0.0245484475986764,0.27328880856491,0.446251410288802,0.616547040913768,0.927162247602504,0.927162247602504,1.20827876996903
29,FALSE,"Travel_Rarely",1086,"Research & Development",7,1,"Medical",1,912,1,"Female",62,2,1,"Laboratory Technician",4,"Divorced",2532,6054,6,TRUE,FALSE,14,3,3,80,3,8,5,3,4,3,0,3,21,4,4.08698227678898,0.00301078642607878,0.00301078642607878,0.00301078642607878,0.0900393543613668,0.135129682707958,0.164698385032465,0.254455168281895,0.254455168281895,0.267002176828904
44,FALSE,"Travel_Rarely",661,"Research & Development",9,2,"Life Sciences",1,913,2,"Male",61,3,1,"Research Scientist",1,"Married",2559,7508,1,TRUE,TRUE,13,3,4,80,0,8,0,3,8,7,7,1,36,0,11.6322387556104,0.0272956397476241,0.0272956397476241,0.0272956397476241,0.124015086144355,0.204757567193465,0.283323601778076,0.361556274334278,0.361556274334278,0.559992207681976
58,TRUE,"Travel_Frequently",781,"Research & Development",2,1,"Life Sciences",1,918,4,"Male",57,2,1,"Laboratory Technician",4,"Divorced",2380,13384,9,TRUE,TRUE,14,3,4,80,1,3,3,2,1,0,0,0,55,2,16.3119112942378,0.0345754889132424,0.0345754889132424,0.0345754889132424,0.209767657474816,0.289125970298754,0.411521455446561,0.482287544749415,0.482287544749415,0.676725037811908
43,FALSE,"Travel_Rarely",177,"Research & Development",8,3,"Life Sciences",1,920,1,"Female",55,3,2,"Manufacturing Director",2,"Divorced",4765,23814,4,TRUE,FALSE,21,4,3,80,1,4,2,4,1,0,0,0,39,3,0.927822851069378,0,0,0,0.0260120759032711,0.0400676105732794,0.0638663713091111,0.0769928461414683,0.0769928461414683,0.082699916848539
21,TRUE,"Travel_Rarely",1427,"Research & Development",18,1,"Other",1,923,4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,TRUE,FALSE,19,3,1,80,0,1,3,2,1,0,0,0,20,0,7.4204632142243,0.0120514937724103,0.0120514937724103,0.0120514937724103,0.0815857417851076,0.10370929990278,0.104423585617066,0.121453708272188,0.121453708272188,0.144603641672122
36,FALSE,"Travel_Rarely",1425,"Research & Development",14,1,"Life Sciences",1,924,3,"Male",68,3,2,"Healthcare Representative",4,"Married",6586,4821,0,TRUE,TRUE,17,3,1,80,1,17,2,2,16,8,4,11,19,1,3.50197859697609,0,0,0,0.00123478260869565,0.00472585980000168,0.00512585980000168,0.0119204719066847,0.0119204719066847,0.0125087072008024
22,TRUE,"Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",1,926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,TRUE,TRUE,19,3,1,80,1,4,3,4,3,2,0,2,18,1,3.34106513668675,0.00148658582796514,0.00148658582796514,0.00148658582796514,0.0228228688047213,0.0646069637772669,0.153900260062352,0.169715876592365,0.169715876592365,0.177451649591296
41,TRUE,"Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",1,927,2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,TRUE,TRUE,13,3,3,80,1,10,1,2,7,7,1,0,31,3,16.3119112942378,0.0216239215371147,0.0216239215371147,0.0216239215371147,0.126490327696466,0.186826672895814,0.264878945571539,0.298572307764901,0.298572307764901,0.387207963775557
28,FALSE,"Travel_Rarely",995,"Research & Development",9,3,"Medical",1,930,3,"Female",77,3,1,"Research Scientist",3,"Divorced",2377,9834,5,TRUE,FALSE,18,3,2,80,1,6,2,3,2,2,2,2,22,4,2.81881561595687,0.000909090909090909,0.000909090909090909,0.000909090909090909,0.00973436324024559,0.0101691458489412,0.0131691458489412,0.0180977172775127,0.0180977172775127,0.0220977172775127
39,TRUE,"Travel_Rarely",1122,"Research & Development",6,3,"Medical",1,932,4,"Male",70,3,1,"Laboratory Technician",1,"Married",2404,4303,7,TRUE,TRUE,21,4,4,80,0,8,2,1,2,2,2,2,31,6,22.148938363289,0.0377546370042365,0.0377546370042365,0.0377546370042365,0.309568257866279,0.505348731645727,0.700484252514607,1.04292949028337,1.04292949028337,1.41901282361671
27,FALSE,"Travel_Rarely",618,"Research & Development",4,3,"Life Sciences",1,933,2,"Female",76,3,1,"Research Scientist",3,"Single",2318,17808,1,TRUE,FALSE,19,3,3,80,0,1,2,3,1,1,0,0,26,0,7.4204632142243,0.00986212066987929,0.00986212066987929,0.00986212066987929,0.0436861146857397,0.0483527813524063,0.054800665769331,0.0689491463736939,0.0689491463736939,0.0710324797070273
34,FALSE,"Travel_Rarely",546,"Research & Development",10,3,"Life Sciences",1,934,2,"Male",83,3,1,"Laboratory Technician",2,"Divorced",2008,6896,1,TRUE,FALSE,14,3,2,80,2,1,3,3,1,0,1,0,33,0,4.68359695582899,0.0210610272166774,0.0210610272166774,0.0210610272166774,0.0958357980535191,0.100575548499152,0.108004119927723,0.116004119927723,0.116004119927723,0.138004119927723
42,FALSE,"Travel_Rarely",462,"Sales",14,2,"Medical",1,936,3,"Female",68,2,2,"Sales Executive",3,"Single",6244,7824,7,TRUE,FALSE,17,3,1,80,0,10,6,3,5,4,0,3,32,5,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.0079540139977566,0.00936164728518528,0.0115423832159212,0.0115423832159212,0.0115423832159212
33,FALSE,"Travel_Rarely",1198,"Research & Development",1,4,"Other",1,939,3,"Male",100,2,1,"Research Scientist",1,"Single",2799,3339,3,TRUE,TRUE,11,3,2,80,0,6,1,3,3,2,0,2,27,3,22.5517159014684,0.0357905776801199,0.0357905776801199,0.0357905776801199,0.137536469485616,0.212834854447449,0.269090056331907,0.335957547286086,0.335957547286086,0.514214340329644
58,FALSE,"Travel_Rarely",1272,"Research & Development",5,3,"Technical Degree",1,940,3,"Female",37,2,3,"Healthcare Representative",2,"Divorced",10552,9255,2,TRUE,TRUE,13,3,4,80,1,24,3,3,6,0,0,4,34,18,2.95557636257944,0.000526315789473684,0.000526315789473684,0.000526315789473684,0.00136109839816934,0.00191665395372489,0.00739200432798831,0.00854107265096968,0.00854107265096968,0.0114128667775592
31,FALSE,"Travel_Rarely",154,"Sales",7,4,"Life Sciences",1,941,2,"Male",41,2,1,"Sales Representative",3,"Married",2329,11737,3,TRUE,FALSE,15,3,2,80,0,13,2,4,7,7,5,2,18,6,14.9871103079318,0.065724606537312,0.065724606537312,0.065724606537312,0.23815441026895,0.296182977848601,0.459307630973254,0.474002436168059,0.474002436168059,0.604942912358535
35,FALSE,"Travel_Rarely",1137,"Research & Development",21,1,"Life Sciences",1,942,4,"Female",51,3,2,"Healthcare Representative",4,"Married",4014,19170,1,TRUE,TRUE,25,4,4,80,1,10,2,1,10,6,0,7,25,0,3.50197859697609,0.00077037037037037,0.00077037037037037,0.00077037037037037,0.00924096957369269,0.0134108001603896,0.0217304378240675,0.0337617851317306,0.0337617851317306,0.0381906895606351
49,FALSE,"Travel_Rarely",527,"Research & Development",8,2,"Other",1,944,1,"Female",51,3,3,"Laboratory Technician",2,"Married",7403,22477,4,TRUE,FALSE,11,3,3,80,1,29,3,2,26,9,1,7,20,3,6.35956746097491,0.00322491582491582,0.00322491582491582,0.00322491582491582,0.0454436117201169,0.0553691680351469,0.0590264176482788,0.0759672574952299,0.0759672574952299,0.0772172574952299
48,FALSE,"Travel_Rarely",1469,"Research & Development",20,4,"Medical",1,945,4,"Male",51,3,1,"Research Scientist",3,"Married",2259,5543,4,TRUE,FALSE,17,3,1,80,2,13,2,2,0,0,0,0,35,13,2.9144808830803,0.00120197044334975,0.00120197044334975,0.00120197044334975,0.0303903437424008,0.0598375928129336,0.0598375928129336,0.0606709261462669,0.0606709261462669,0.0655994975748384
31,FALSE,"Non-Travel",1188,"Sales",20,2,"Marketing",1,947,4,"Female",45,3,2,"Sales Executive",3,"Married",6932,24406,1,TRUE,FALSE,13,3,4,80,1,9,2,2,9,8,0,0,22,0,2.89663413104851,0,0,0,0.00157575757575758,0.00268788618788619,0.00361862211862212,0.0134349042219752,0.0134349042219752,0.0134349042219752
36,FALSE,"Travel_Rarely",188,"Research & Development",7,4,"Other",1,949,2,"Male",65,3,1,"Research Scientist",4,"Single",4678,23293,2,TRUE,FALSE,18,3,3,80,0,8,6,3,6,2,0,1,28,2,7.4204632142243,0.000701970443349754,0.000701970443349754,0.000701970443349754,0.00815235440415327,0.086487093129032,0.0941663287821033,0.115048195883011,0.115048195883011,0.229686808087799
38,FALSE,"Travel_Rarely",1333,"Research & Development",1,3,"Technical Degree",1,950,4,"Female",80,3,3,"Research Director",1,"Married",13582,16292,1,TRUE,FALSE,13,3,2,80,1,15,3,3,15,12,5,11,23,0,0.182314836703639,0,0,0,0,0,0.00168478260869565,0.00168478260869565,0.00168478260869565,0.00168478260869565
32,FALSE,"Non-Travel",1184,"Research & Development",1,3,"Life Sciences",1,951,3,"Female",70,2,1,"Laboratory Technician",2,"Married",2332,3974,6,TRUE,FALSE,20,4,3,80,0,5,3,3,3,0,0,2,27,2,7.28793246052755,0.01596124211038,0.01596124211038,0.01596124211038,0.0467207217716231,0.0611229462801876,0.0712881509585502,0.0800495562199555,0.0800495562199555,0.09600331079871
25,TRUE,"Travel_Rarely",867,"Sales",19,2,"Marketing",1,952,3,"Male",36,2,1,"Sales Representative",2,"Married",2413,18798,1,TRUE,TRUE,18,3,3,80,3,1,2,3,1,0,0,0,24,0,30.2646877253803,0.0286109532854715,0.0286109532854715,0.0286109532854715,0.247763167435503,0.349592672323983,0.613197428463956,0.68626633178286,0.68626633178286,0.914859349875877
40,FALSE,"Travel_Rarely",658,"Sales",10,4,"Marketing",1,954,1,"Male",67,2,3,"Sales Executive",2,"Divorced",9705,20652,2,TRUE,FALSE,12,3,2,80,1,11,2,2,1,0,0,0,29,10,2.44468180820988,0.00208396178984414,0.00208396178984414,0.00208396178984414,0.0251218342047048,0.0369989784775013,0.0410008377293605,0.0529366087723297,0.0529366087723297,0.0560938769427557
26,FALSE,"Travel_Frequently",1283,"Sales",1,3,"Medical",1,956,3,"Male",52,2,2,"Sales Executive",1,"Single",4294,11148,1,TRUE,FALSE,12,3,2,80,0,7,2,3,7,7,0,7,19,0,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.00117816091954023,0.0154730076712875,0.0188861123391875,0.0224320676910252,0.0224320676910252,0.0230570676910252
41,FALSE,"Travel_Rarely",263,"Research & Development",6,3,"Medical",1,957,4,"Male",59,3,1,"Laboratory Technician",1,"Single",4721,3119,2,TRUE,TRUE,13,3,3,80,0,20,3,3,18,13,2,17,21,2,42.9407078020224,0.00948475611774357,0.00948475611774357,0.00948475611774357,0.114194669633346,0.177983634422987,0.238023438143518,0.268131117014355,0.268131117014355,0.442666488505609
36,FALSE,"Travel_Rarely",938,"Research & Development",2,4,"Medical",1,958,3,"Male",79,3,1,"Laboratory Technician",3,"Single",2519,12287,4,TRUE,FALSE,21,4,3,80,0,16,6,3,11,8,3,9,20,5,14.1292992528747,0.0175069734109067,0.0175069734109067,0.0175069734109067,0.0613111734460261,0.0848468451747252,0.0873607340636141,0.107599051301931,0.107599051301931,0.131053569006449
19,TRUE,"Travel_Rarely",419,"Sales",21,3,"Other",1,959,4,"Male",37,2,1,"Sales Representative",2,"Single",2121,9947,1,TRUE,TRUE,13,3,2,80,0,1,3,4,1,0,0,0,18,0,88.3044852590456,0.0686524322002341,0.0686524322002341,0.0686524322002341,0.354304933834195,0.471710200102156,0.822594523295302,0.938510052210831,0.938510052210831,1.24151005221083
20,TRUE,"Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",1,960,1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,TRUE,FALSE,19,3,2,80,0,1,2,3,1,0,0,0,19,0,14.1292992528747,0.0190812199238756,0.0190812199238756,0.0190812199238756,0.162090107564626,0.224779755859228,0.277567226945074,0.368428868356638,0.368428868356638,0.427198587199886
31,FALSE,"Travel_Rarely",616,"Research & Development",12,3,"Medical",1,961,4,"Female",41,3,2,"Healthcare Representative",4,"Married",5855,17369,0,TRUE,TRUE,11,3,3,80,2,10,2,1,9,7,8,5,21,1,3.05588303061025,0,0,0,0.003527765064836,0.00701884225614203,0.00864874421692634,0.0145323832387233,0.0145323832387233,0.018849736636959
40,FALSE,"Travel_Frequently",1469,"Research & Development",9,4,"Medical",1,964,4,"Male",35,3,1,"Research Scientist",2,"Divorced",3617,25063,8,TRUE,TRUE,14,3,4,80,1,3,2,3,1,1,0,0,37,2,8.56673325026749,0.0145898636803809,0.0145898636803809,0.0145898636803809,0.0654839824215754,0.0797861057742103,0.0930166191119217,0.10059300982647,0.10059300982647,0.171816187792295
32,FALSE,"Travel_Rarely",498,"Research & Development",3,4,"Medical",1,966,3,"Female",93,3,2,"Manufacturing Director",1,"Married",6725,13554,1,TRUE,FALSE,12,3,3,80,1,8,2,4,8,7,6,3,24,0,1.09935097849903,0,0,0,0.00349803382891618,0.00349803382891618,0.00636683169771405,0.0068213771522595,0.0068213771522595,0.0100222775590423
33,FALSE,"Travel_Rarely",1069,"Research & Development",1,3,"Life Sciences",1,969,2,"Female",42,2,2,"Healthcare Representative",4,"Single",6949,12291,0,TRUE,FALSE,14,3,1,80,0,6,3,3,5,0,1,4,27,1,2.56010605614069,0.000555555555555556,0.000555555555555556,0.000555555555555556,0.0211124540909389,0.0246937420839916,0.025654840482161,0.0328694494026522,0.0328694494026522,0.0328694494026522
37,TRUE,"Travel_Rarely",625,"Sales",1,4,"Life Sciences",1,970,1,"Male",46,2,3,"Sales Executive",3,"Married",10609,14922,5,TRUE,FALSE,11,3,3,80,0,17,2,1,14,1,11,7,20,3,3.31948265970658,0.0165785363097888,0.0165785363097888,0.0165785363097888,0.0625669653467179,0.0833157695722855,0.150870031658668,0.210854301803155,0.210854301803155,0.335349772405824
45,FALSE,"Non-Travel",805,"Research & Development",4,2,"Life Sciences",1,972,3,"Male",57,3,2,"Laboratory Technician",2,"Married",4447,23163,1,TRUE,FALSE,12,3,2,80,0,9,5,2,9,7,0,8,36,0,7.28793246052755,0.000910973084886128,0.000910973084886128,0.000910973084886128,0.00527892920284225,0.013588064025135,0.016473165035236,0.0365375804081552,0.0365375804081552,0.0390296439002187
29,FALSE,"Travel_Frequently",1404,"Sales",20,3,"Technical Degree",1,974,3,"Female",84,3,1,"Sales Representative",4,"Married",2157,18203,1,TRUE,FALSE,15,3,2,80,1,3,5,3,3,1,0,2,26,0,13.0779942822721,0.0100820904935576,0.0100820904935576,0.0100820904935576,0.0834621924748037,0.128054329216631,0.209683727596029,0.266842457754759,0.266842457754759,0.305870235532537
35,FALSE,"Travel_Rarely",1219,"Sales",18,3,"Medical",1,975,3,"Female",86,3,2,"Sales Executive",3,"Married",4601,6179,1,TRUE,FALSE,16,3,2,80,0,5,3,3,5,2,1,0,30,0,3.31948265970658,0.000821018062397373,0.000821018062397373,0.000821018062397373,0.000821018062397373,0.0160125509739887,0.0189711101873433,0.0229716109937264,0.0229716109937264,0.0229716109937264
52,FALSE,"Travel_Rarely",1053,"Research & Development",1,2,"Life Sciences",1,976,4,"Male",70,3,4,"Manager",4,"Married",17099,13829,2,TRUE,FALSE,15,3,2,80,1,26,2,2,9,8,7,8,26,17,0.341139275740057,0,0,0,0,0,0,0,0,0.00219298245614035
58,TRUE,"Travel_Rarely",289,"Research & Development",2,3,"Technical Degree",1,977,4,"Male",51,3,1,"Research Scientist",3,"Single",2479,26227,4,TRUE,FALSE,24,4,1,80,0,7,4,3,1,0,0,0,51,6,7.4204632142243,0.00855994321582557,0.00855994321582557,0.00855994321582557,0.0878930235343245,0.0945945605593909,0.0951208763488646,0.110193747921736,0.110193747921736,0.12366200188999
53,FALSE,"Travel_Rarely",1376,"Sales",2,2,"Medical",1,981,3,"Male",45,3,4,"Manager",3,"Divorced",14852,13938,6,TRUE,FALSE,13,3,3,80,1,22,3,4,17,13,15,2,31,5,0.287912433444168,0,0,0,0,0,0.000769230769230769,0.000769230769230769,0.000769230769230769,0.000769230769230769
30,FALSE,"Travel_Rarely",231,"Sales",8,2,"Other",1,982,3,"Male",62,3,3,"Sales Executive",3,"Divorced",7264,9977,5,TRUE,FALSE,11,3,1,80,1,10,2,4,8,4,7,7,20,2,2.44468180820988,0,0,0,0.00372489030577266,0.00372489030577266,0.00491536649624885,0.00673354831443067,0.00673354831443067,0.00673354831443067
38,FALSE,"Non-Travel",152,"Sales",10,3,"Technical Degree",1,983,3,"Female",85,3,2,"Sales Executive",4,"Single",5666,19899,1,TRUE,TRUE,13,3,2,80,0,6,1,3,5,3,1,3,32,1,19.5584873647446,0.0308825125813835,0.0308825125813835,0.0308825125813835,0.0442596233751024,0.0686902151893581,0.0719986474977904,0.0754276157517586,0.0754276157517586,0.0900943543839704
35,FALSE,"Travel_Rarely",882,"Sales",3,4,"Life Sciences",1,984,4,"Male",92,3,3,"Sales Executive",4,"Divorced",7823,6812,6,TRUE,FALSE,13,3,2,80,1,12,2,3,10,9,0,8,23,2,2.44468180820988,0,0,0,0.00276165501165501,0.00276165501165501,0.00683524808524808,0.00988520586740401,0.00988520586740401,0.00988520586740401
39,FALSE,"Travel_Rarely",903,"Sales",2,5,"Life Sciences",1,985,1,"Male",41,4,3,"Sales Executive",3,"Single",7880,2560,0,TRUE,FALSE,18,3,4,80,0,9,3,3,8,7,0,7,30,1,6.43556510954931,0.0363479025186287,0.0363479025186287,0.0363479025186287,0.0686827756490473,0.103920304864272,0.147578435160712,0.219703982887266,0.219703982887266,0.266208295353265
40,TRUE,"Non-Travel",1479,"Sales",24,3,"Life Sciences",1,986,2,"Female",100,4,4,"Sales Executive",2,"Single",13194,17071,4,TRUE,TRUE,16,3,4,80,0,22,2,2,1,0,0,0,18,21,19.5584873647446,0.0199146021744218,0.0199146021744218,0.0199146021744218,0.131036823849787,0.19091200492734,0.198255826138808,0.207345744991885,0.207345744991885,0.25288808901286
36,FALSE,"Non-Travel",1229,"Sales",8,4,"Technical Degree",1,990,1,"Male",84,3,2,"Sales Executive",4,"Divorced",5079,25952,4,TRUE,FALSE,13,3,4,80,2,12,3,3,7,7,0,7,24,5,2.13326879250517,0.00152535612535613,0.00152535612535613,0.00152535612535613,0.0262340808817608,0.0394756860475078,0.0469001031336896,0.0585018096057521,0.0585018096057521,0.0661166392205817
31,TRUE,"Non-Travel",335,"Research & Development",9,2,"Medical",1,991,3,"Male",46,2,1,"Research Scientist",1,"Single",2321,10322,0,TRUE,TRUE,22,4,1,80,0,4,0,3,3,2,1,2,27,1,22.5517159014684,0.0506338450841131,0.0506338450841131,0.0506338450841131,0.227019958314254,0.333231725224375,0.488069500709984,0.628182551058328,0.628182551058328,0.962412709788487
29,TRUE,"Travel_Rarely",906,"Research & Development",10,3,"Life Sciences",1,994,4,"Female",92,2,1,"Research Scientist",1,"Single",2404,11479,6,TRUE,TRUE,20,4,3,80,0,3,5,3,0,0,0,0,26,3,22.5517159014684,0.0508211685373622,0.0508211685373622,0.0508211685373622,0.227131428358213,0.324761006859908,0.449592074184396,0.590718000545616,0.590718000545616,0.905829472407088
33,FALSE,"Travel_Rarely",461,"Research & Development",13,1,"Life Sciences",1,995,2,"Female",53,3,1,"Research Scientist",4,"Single",3452,17241,3,TRUE,FALSE,18,3,1,80,0,5,4,3,3,2,0,2,28,2,7.4204632142243,0.00196820420958352,0.00196820420958352,0.00196820420958352,0.0125929875845563,0.0324056436038484,0.0334286615066617,0.0634894607865013,0.0634894607865013,0.126872481360698
50,FALSE,"Travel_Rarely",1126,"Research & Development",1,2,"Medical",1,997,4,"Male",66,3,4,"Research Director",4,"Divorced",17399,6615,9,TRUE,FALSE,22,4,3,80,1,32,1,2,5,4,1,3,18,27,0.153868850704596,0,0,0,0,0,0,0,0,0
33,FALSE,"Travel_Frequently",827,"Research & Development",1,4,"Other",1,998,3,"Female",84,4,2,"Healthcare Representative",2,"Married",5488,20161,1,TRUE,TRUE,13,3,1,80,1,6,2,3,6,5,1,2,27,0,3.50197859697609,0.00037037037037037,0.00037037037037037,0.00037037037037037,0.00120515297906602,0.00225778455801339,0.00265778455801339,0.00536509507739485,0.00536509507739485,0.00595333037151249
41,FALSE,"Travel_Frequently",840,"Research & Development",9,3,"Medical",1,999,1,"Male",64,3,5,"Research Director",3,"Divorced",19419,3735,2,TRUE,FALSE,17,3,2,80,1,21,2,4,18,16,0,11,20,3,0.153868850704596,0,0,0,0.000889328063241107,0.000889328063241107,0.00213932806324111,0.00213932806324111,0.00213932806324111,0.00557589149980454
27,FALSE,"Travel_Rarely",1134,"Research & Development",16,4,"Technical Degree",1,1001,3,"Female",37,3,1,"Laboratory Technician",2,"Married",2811,12086,9,TRUE,FALSE,14,3,2,80,1,4,2,3,2,2,2,2,23,2,6.35956746097491,0.00094017094017094,0.00094017094017094,0.00094017094017094,0.00385260070042679,0.0117783630809846,0.0124450297476512,0.0244708593102455,0.0244708593102455,0.0252400900794763
45,FALSE,"Non-Travel",248,"Research & Development",23,2,"Life Sciences",1,1002,4,"Male",42,3,2,"Laboratory Technician",1,"Married",3633,14039,1,TRUE,TRUE,15,3,3,80,1,9,2,3,9,8,0,8,36,0,19.327521004512,0.00278578311854174,0.00278578311854174,0.00278578311854174,0.0158492342390827,0.0240030417965213,0.0359185011358937,0.052290534645227,0.052290534645227,0.0583067684114608
47,FALSE,"Travel_Rarely",955,"Sales",4,2,"Life Sciences",1,1003,4,"Female",83,3,2,"Sales Executive",4,"Single",4163,8571,1,TRUE,TRUE,17,3,3,80,0,9,0,3,9,0,0,7,38,0,19.5584873647446,0.0312090747835496,0.0312090747835496,0.0312090747835496,0.0433824818735648,0.0641336106624409,0.0683537793826096,0.0731767591805894,0.0731767591805894,0.0872552625186836
